loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
2.4479355812072754,0.3093443214893341,1.9047397375106812,0.4411458671092987
1.5646443367004395,0.5576092004776001,1.0606447458267212,0.7301859855651855
0.8468024730682373,0.7864266633987427,0.5780407786369324,0.8664897680282593
